"","Pfam_id","Subject_ID","Num_q_local","aa_length","Pfam_name","HMMER_score","biasq","c_value","i_value","hmmfrom","hmmto","alifrom","alito","envfrom","envto","acc"
"1119","PF02775.23","lclWP0355891761",576,315,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","120.0","0.3","4e-39","7.7e-35","3","153","52","198","50","198","0.95"
"1120","PF02775.23","lclAAR352361",577,247,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","99.5","0.2","8.2e-33","1.6e-28","3","152","51","208","49","209","0.91"
"1121","PF02775.23","lclABB315441",578,247,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","98.5","0.4","1.7e-32","3.2e-28","3","152","51","208","49","209","0.91"
"1122","PF02775.23","lclWP0257736261",579,262,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","74.5","0.1","4.3e-25","8.2e-21","2","152","52","208","51","209","0.87"
"1123","PF02775.23","lclEIM621541",580,247,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","83.0","0.9","9.9e-28","1.9e-23","7","152","55","208","49","209","0.87"
"1124","PF02775.23","lclQBH127351",581,247,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.2","2.0","4.4e-28","8.5e-24","2","152","50","208","49","209","0.88"
"1125","PF02775.23","lclWP1119598791",582,247,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.2","2.0","4.4e-28","8.5e-24","2","152","50","208","49","209","0.88"
"1126","PF02775.23","lclKAA02580131",583,248,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","81.9","0.3","2.2e-27","4.2e-23","19","153","57","209","49","209","0.88"
"1127","PF02775.23","lclBAT716901",584,245,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","83.3","0.0","8.3e-28","1.6e-23","26","153","65","209","49","209","0.85"
"1128","PF02775.23","lclWP0113934831",585,281,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","75.5","0.0","2.1e-25","4.1e-21","2","153","51","205","49","205","0.91"
"1129","PF02775.23","lclBAT718681",586,264,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","90.0","0.0","7e-30","1.3e-25","2","151","44","198","43","200","0.92"
"1130","PF02775.23","lclACN993101",587,292,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","98.9","0.3","1.3e-32","2.5e-28","22","153","90","235","77","235","0.91"
"1131","PF02775.23","lclBAT717961",588,291,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","79.0","0.0","1.8e-26","3.4e-22","11","151","52","198","42","200","0.88"
"1132","PF02775.23","lclAGH926881",589,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","91.6","0.2","2.3e-30","4.5e-26","22","153","90","235","78","235","0.91"
"1133","PF02775.23","lclADC892951",590,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","89.2","0.2","1.3e-29","2.5e-25","22","153","90","235","77","235","0.91"
"1134","PF02775.23","lclWP0108807321",591,289,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","92.0","0.1","1.8e-30","3.4e-26","21","153","89","235","76","235","0.91"
"1135","PF02775.23","lclACN994471",592,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.6","0.0","3.9e-29","7.4e-25","20","152","89","235","79","236","0.90"
"1136","PF02775.23","lclADC894251",593,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","85.4","0.0","1.9e-28","3.6e-24","20","152","89","235","79","236","0.90"
"1137","PF02775.23","lclSHK384751",594,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","85.1","0.0","2.3e-28","4.4e-24","20","152","89","235","79","236","0.90"
"1138","PF02775.23","lclSNZ144491",595,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","88.8","0.2","1.7e-29","3.2e-25","22","153","90","235","77","235","0.91"
"1139","PF02775.23","lclADO459241",596,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.1","0.0","4.5e-28","8.7e-24","20","152","89","235","79","236","0.90"
"1140","PF02775.23","lclSHK418861",597,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","89.4","0.2","1.1e-29","2.1e-25","22","153","90","235","77","235","0.91"
"1141","PF02775.23","lclRLJ712021",598,293,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","90.5","0.3","5e-30","9.5e-26","22","152","90","234","78","235","0.91"
"1142","PF02775.23","lclADO454811",599,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.3","0.3","4.8e-29","9.1e-25","22","153","90","235","77","235","0.91"
"1143","PF02775.23","lclAHE963741",600,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","89.0","0.2","1.4e-29","2.7e-25","22","153","90","235","77","235","0.91"
"1144","PF02775.23","lclSNZ138581",601,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","83.5","0.0","7.4e-28","1.4e-23","20","152","89","235","79","236","0.89"
"1145","PF02775.23","lclAHE958671",602,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.7","0.0","3.1e-28","5.9e-24","20","152","89","235","79","236","0.89"
"1146","PF02775.23","lclRLJ713081",603,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.1","0.0","4.6e-28","8.9e-24","20","152","89","235","79","236","0.90"
"1147","PF02775.23","lclWP0108807571",604,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","88.0","0.0","2.9e-29","5.6e-25","20","152","89","235","79","236","0.89"
"1148","PF02775.23","lclWP0252098301",605,290,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","80.4","0.1","6.2e-27","1.2e-22","25","153","61","201","48","201","0.92"
"1149","PF02775.23","lclAEA337681",606,290,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","80.3","0.1","7e-27","1.4e-22","25","153","61","201","48","201","0.92"
"1150","PF02775.23","lclAHF966431",607,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.4","0.1","4.4e-29","8.5e-25","25","153","61","199","47","199","0.93"
"1151","PF02775.23","lclOSS420751",608,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","82.9","0.1","1.1e-27","2e-23","24","153","60","199","46","199","0.92"
"1152","PF02775.23","lclWP0355884111",609,290,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","80.9","0.1","4.6e-27","8.9e-23","24","153","60","201","42","201","0.91"
"1153","PF02775.23","lclWP0226702151",610,290,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","85.2","0.1","2.1e-28","4.1e-24","25","153","61","201","49","201","0.93"
"1154","PF02775.23","lclSDC899681",611,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.3","0.1","4.9e-29","9.4e-25","25","153","61","199","47","199","0.93"
"1155","PF02775.23","lclWP0355869371",612,294,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","81.3","0.0","3.5e-27","6.7e-23","24","152","64","204","48","205","0.91"
"1156","PF02775.23","lclAKS245051",613,296,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","71.5","0.0","3.6e-24","6.9e-20","21","152","92","235","79","236","0.87"
"1157","PF02775.23","lclAGH942151",614,286,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","80.9","0.0","4.5e-27","8.5e-23","20","152","89","235","79","236","0.89"
"1158","PF02775.23","lclSPP634441",615,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","71.9","0.0","2.7e-24","5.1e-20","21","151","92","234","79","236","0.85"
"1159","PF02775.23","lclCCC824061",616,307,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","80.7","0.2","5e-27","9.7e-23","26","152","67","202","47","203","0.89"
"1160","PF02775.23","lclALA572481",617,302,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","71.3","0.0","4.2e-24","8.1e-20","21","151","92","234","79","236","0.85"
"1161","PF02775.23","lclSLM481651",618,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","71.3","0.0","4e-24","7.6e-20","21","151","92","234","79","236","0.85"
"1162","PF02775.23","lclCBK407321",619,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","69.9","0.0","1.1e-23","2.1e-19","21","152","92","235","79","236","0.85"
"1163","PF02775.23","lclCUQ666041",620,302,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","71.9","0.0","2.7e-24","5.2e-20","21","151","92","234","79","236","0.85"
"1164","PF02775.23","lclCBK412071",621,240,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","72.0","0.0","2.5e-24","4.9e-20","21","151","34","176","21","178","0.85"
"1165","PF02775.23","lclACB404501",622,301,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","82.5","0.1","1.4e-27","2.7e-23","27","152","68","202","47","203","0.90"
"1166","PF02775.23","lclALA583251",623,296,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","81.2","0.6","3.6e-27","6.9e-23","24","152","92","234","76","235","0.90"
"1167","PF02775.23","lclALA571141",624,299,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","79.5","0.5","1.2e-26","2.3e-22","24","151","92","233","76","235","0.89"
"1168","PF02775.23","lclSLM479591",625,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","79.5","0.5","1.2e-26","2.4e-22","24","151","92","233","76","235","0.89"
"1169","PF02775.23","lclCUQ652181",626,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","82.1","0.3","2e-27","3.8e-23","24","152","92","234","76","235","0.90"
"1170","PF02775.23","lclBAJ506011",627,311,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","95.4","0.0","1.5e-31","2.9e-27","2","153","47","208","46","208","0.91"
"1171","PF02775.23","lclCBK405891",628,299,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","78.2","0.4","3e-26","5.8e-22","24","151","92","233","76","235","0.89"
"1172","PF02775.23","lclSPP635601",629,300,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","78.4","0.4","2.7e-26","5.1e-22","24","152","92","234","76","235","0.89"
"1173","PF02775.23","lclCBK412081",630,297,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","78.2","0.3","3.1e-26","6e-22","24","152","92","234","76","235","0.90"
"1174","PF02775.23","lclWP0355881641",631,315,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","78.9","0.0","1.8e-26","3.5e-22","2","153","50","217","49","217","0.90"
"1175","PF02775.23","lclWP0252096891",632,316,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","81.2","0.0","3.7e-27","7.1e-23","2","153","50","217","49","217","0.90"
"1176","PF02775.23","lclABK442501",633,545,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","54.6","0.5","3.5e-18","1.1e-14","2","153","252","414","251","414","0.84"
"1177","PF02775.23","lclAEA335581",635,316,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","83.5","0.0","7e-28","1.4e-23","2","153","50","217","49","217","0.90"
"1178","PF02775.23","lclACO035141",636,340,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","77.3","0.1","5.8e-26","1.1e-21","2","153","59","228","58","228","0.88"
"1179","PF02775.23","lclABB433801",637,318,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","84.1","0.1","4.8e-28","9.2e-24","2","152","53","222","52","223","0.89"
"1180","PF02775.23","lclWP0113924521",760,592,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.2","0.1","1.7e-31","8.3e-28","1","152","384","523","384","524","0.94"
"1181","PF02775.23","lclBAT712631",762,576,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","95.0","0.3","6.2e-31","3.9e-27","1","151","363","503","363","505","0.95"
"1182","PF02775.23","lclAAR351161",766,585,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","104.4","0.0","1.3e-33","4.9e-30","1","152","360","505","360","506","0.95"
"1183","PF02775.23","lclACD891831",767,536,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","60.2","0.1","3.2e-20","2e-16","1","99","378","468","378","526","0.88"
"1184","PF02775.23","lclKAA02580581",769,579,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","100.4","0.0","2.3e-32","8.8e-29","1","152","359","504","359","505","0.94"
"1185","PF02775.23","lclEIM653321",771,615,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","90.2","0.2","1.8e-29","1.2e-25","1","151","399","540","399","542","0.96"
"1186","PF02775.23","lclABB320561",774,585,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","105.4","0.0","6.5e-34","2.5e-30","1","152","360","505","360","506","0.95"
"1187","PF02775.23","lclSDC721521",779,585,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","93.6","0.1","2.9e-30","1.1e-26","1","152","369","511","369","512","0.95"
"1188","PF02775.23","lclQBH136601",781,615,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","90.2","0.2","1.8e-29","1.2e-25","1","151","399","540","399","542","0.96"
"1189","PF02775.23","lclWP1119566951",782,615,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","90.2","0.2","1.8e-29","1.2e-25","1","151","399","540","399","542","0.96"
"1190","PF02775.23","lclBAT713131",783,578,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","67.3","0.0","4.1e-22","1.3e-18","1","149","372","504","372","508","0.84"
"1191","PF02775.23","lclAHF965951",784,585,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","91.4","0.1","1.3e-29","4.9e-26","1","152","369","511","369","512","0.95"
"1192","PF02775.23","lclWP0530952771",789,616,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","101.5","0.2","6.1e-33","3.9e-29","1","152","397","542","397","543","0.94"
"1193","PF02775.23","lclOSS411261",790,583,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.3","0.1","2.8e-28","8.9e-25","1","152","367","509","367","510","0.93"
"1194","PF02775.23","lclWP0252096751",792,600,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","70.1","0.0","5.6e-23","1.8e-19","1","151","374","521","374","523","0.85"
"1195","PF02775.23","lclCCC813691",800,621,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","70.0","0.1","5e-23","1.9e-19","1","152","396","528","396","529","0.90"
"1196","PF02775.23","lclWP0109318081",801,536,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","58.7","0.7","9.4e-20","6e-16","1","96","380","468","380","501","0.92"
"1197","PF02775.23","lclAAR334321",802,1195,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","48.6","0.0","4.7e-16","7.4e-13","46","152","975","1086","964","1087","0.95"
"1198","PF02775.23","lclWP0355868401",803,597,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","78.5","0.0","1.2e-25","4.7e-22","1","151","373","520","373","522","0.81"
"1199","PF02775.23","lclOSS422421",804,602,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","69.9","0.0","3.3e-23","2.1e-19","1","145","378","512","378","526","0.80"
"1200","PF02775.23","lclWP0226697071",807,599,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","83.6","0.0","4.6e-27","1.3e-23","1","151","373","520","373","522","0.84"
"1201","PF02775.23","lclKAA02580391",809,1191,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","41.0","0.0","1.1e-13","1.7e-10","46","152","970","1081","958","1082","0.87"
"1202","PF02775.23","lclWP0113897311",810,620,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","92.9","0.3","2.6e-30","1.7e-26","1","140","378","511","378","525","0.88"
"1203","PF02775.23","lclSDC081881",811,602,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","72.1","0.0","7.1e-24","4.5e-20","1","144","378","518","378","527","0.85"
"1204","PF02775.23","lclPWW833611",812,534,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","51.0","0.4","1.4e-17","1.4e-13","1","101","378","470","378","524","0.82"
"1205","PF02775.23","lclAHF975281",814,589,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","74.2","0.0","1.6e-24","1e-20","1","144","365","505","365","514","0.85"
"1206","PF02775.23","lclABB311901",815,601,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","62.3","0.8","1.2e-20","4.7e-17","1","152","376","523","376","524","0.84"
"1207","PF02775.23","lclACB397911",817,590,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","75.9","0.0","9.2e-25","2.9e-21","1","152","370","501","370","502","0.90"
"1208","PF02775.23","lclABB336311",820,1195,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","45.3","0.0","5e-15","8.1e-12","46","152","975","1086","963","1087","0.95"
"1209","PF02775.23","lclADY730221",821,596,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","61.1","0.0","1.7e-20","1.1e-16","1","150","383","517","383","520","0.85"
"1210","PF02775.23","lclACD897051",823,1186,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","28.2","0.1","8.5e-10","1.5e-06","46","152","966","1078","958","1079","0.85"
"1211","PF02775.23","lclAEA335421",824,600,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","74.4","0.0","3.2e-24","8.9e-21","1","151","374","521","374","523","0.86"
"1212","PF02775.23","lclADO454771",826,295,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","111.0","0.0","4.7e-36","4.6e-32","3","153","53","199","51","199","0.91"
"1213","PF02775.23","lclSNZ144411",827,295,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","109.8","0.0","1.1e-35","1.1e-31","3","153","53","199","51","199","0.91"
"1214","PF02775.23","lclADC892991",828,291,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","104.0","0.0","6.8e-34","6.5e-30","3","153","49","195","47","195","0.89"
"1215","PF02775.23","lclRLJ704041",829,322,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","115.1","0.0","2.6e-37","2.5e-33","2","153","57","204","56","204","0.91"
"1216","PF02775.23","lclAGH940271",830,299,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","102.1","0.0","2.6e-33","2.5e-29","2","153","53","200","52","200","0.91"
"1217","PF02775.23","lclACO040371",831,308,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","112.7","0.0","1.4e-36","1.4e-32","2","153","56","203","55","203","0.94"
"1218","PF02775.23","lclABK442581",832,292,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","95.8","0.5","2.4e-31","2.3e-27","2","153","58","205","57","205","0.92"
"1219","PF02775.23","lclCCC820831",833,302,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","119.0","0.2","1.7e-38","1.6e-34","2","153","56","203","55","203","0.96"
"1220","PF02775.23","lclACB390871",834,307,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.3","0.1","7.8e-32","7.5e-28","2","153","49","196","48","196","0.93"
"1221","PF02775.23","lclMBA13321441",835,274,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","112.6","0.1","8e-37","1.5e-32","2","153","52","200","44","200","0.94"
"1222","PF02775.23","lclWP0113905321",836,276,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","105.8","0.0","9.4e-35","1.8e-30","2","153","55","203","54","203","0.92"
"1223","PF02775.23","lclKAA02594931",837,283,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","107.0","0.3","8.2e-35","7.8e-31","2","153","47","194","46","194","0.93"
"1224","PF02775.23","lclBAJ514851",838,322,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","105.2","0.1","3e-34","2.8e-30","2","153","51","198","50","198","0.96"
"1225","PF02775.23","lclADU973421",839,267,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","87.1","0.0","1.1e-28","1e-24","2","153","51","198","50","198","0.92"
"1226","PF02775.23","lclCCC823781",840,315,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.2","0.0","8.8e-32","8.5e-28","2","153","57","204","56","204","0.92"
"1227","PF02775.23","lclWP0109318561",841,342,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","109.1","0.1","9.5e-36","1.8e-31","2","153","54","201","53","201","0.95"
"1228","PF02775.23","lclQBH140081",842,284,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","96.8","0.2","1.2e-31","1.1e-27","16","153","52","195","46","195","0.94"
"1229","PF02775.23","lclWP1119532591",843,284,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","96.8","0.2","1.2e-31","1.1e-27","16","153","52","195","46","195","0.94"
"1230","PF02775.23","lclRLJ704501",844,265,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.3","0.0","8e-32","7.7e-28","2","153","51","198","50","198","0.95"
"1231","PF02775.23","lclACD893021",845,342,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","106.8","0.1","4.8e-35","9.3e-31","2","153","54","201","53","201","0.93"
"1232","PF02775.23","lclMWV538611",846,342,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","106.1","0.0","7.6e-35","1.5e-30","2","153","54","201","53","201","0.94"
"1233","PF02775.23","lclSDC562901",847,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","95.9","1.0","2.2e-31","2.1e-27","18","152","58","198","49","199","0.95"
"1234","PF02775.23","lclEIM645251",848,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","100.4","0.1","8.9e-33","8.6e-29","18","153","54","195","47","195","0.94"
"1235","PF02775.23","lclOSS414091",849,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.5","0.9","7.1e-32","6.8e-28","18","152","58","198","50","199","0.95"
"1236","PF02775.23","lclPWW824141",850,342,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","100.0","0.1","6e-33","1.2e-28","2","153","54","201","53","201","0.95"
"1237","PF02775.23","lclAHF968821",851,288,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","95.9","1.0","2.2e-31","2.1e-27","18","152","58","198","49","199","0.95"
"1238","PF02775.23","lclQBH136381",852,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","98.2","0.1","4.4e-32","4.2e-28","18","153","54","195","47","195","0.94"
"1239","PF02775.23","lclWP1119581501",853,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","98.2","0.1","4.4e-32","4.2e-28","18","153","54","195","47","195","0.94"
"1240","PF02775.23","lclAGH931521",854,262,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","97.7","0.0","6.1e-32","5.8e-28","2","152","49","195","48","196","0.92"
"1241","PF02775.23","lclWP1188301431",855,454,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","99.6","0.0","8.1e-33","1.6e-28","3","153","158","304","156","304","0.93"
"1242","PF02775.23","lclPWW819791",856,283,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","105.2","1.0","2.9e-34","2.8e-30","18","153","54","195","47","195","0.95"
"1243","PF02775.23","lclACD901931",857,287,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","98.2","0.2","4.3e-32","4.2e-28","16","153","55","198","45","198","0.95"
"1244","PF02775.23","lclEIM622461",858,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","125.2","0.6","1e-40","2e-36","2","153","54","201","53","201","0.95"
"1245","PF02775.23","lclQBH125611",859,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","123.2","0.4","4.2e-40","8e-36","2","153","54","201","53","201","0.93"
"1246","PF02775.23","lclWP1119540421",860,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","123.2","0.4","4.2e-40","8e-36","2","153","54","201","53","201","0.93"
"1247","PF02775.23","lclMBA13332261",861,332,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","126.4","0.2","4.5e-41","8.7e-37","4","153","64","209","61","209","0.95"
"1248","PF02775.23","lclBAT715951",862,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","124.2","0.1","2.1e-40","4.1e-36","19","153","63","203","55","203","0.92"
"1249","PF02775.23","lclAGA891231",863,333,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","121.8","0.1","1.1e-39","2.2e-35","3","153","63","209","61","209","0.94"
"1250","PF02775.23","lclADU973751",864,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","118.9","0.3","8.9e-39","1.7e-34","2","153","63","210","62","210","0.96"
"1251","PF02775.23","lclADY728251",865,282,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","121.9","0.1","1.1e-39","2e-35","2","153","60","207","59","207","0.96"
"1252","PF02775.23","lclAAR348431",866,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","123.5","1.1","3.4e-40","6.5e-36","2","153","51","198","50","198","0.96"
"1253","PF02775.23","lclABB315971",867,272,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","126.6","1.2","3.8e-41","7.3e-37","2","153","51","198","50","198","0.96"
"1254","PF02775.23","lclKAA02579371",868,271,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","129.6","0.5","4.5e-42","8.7e-38","2","153","51","198","50","198","0.96"
"1255","PF02775.23","lclWP0226695501",869,315,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","122.3","0.4","8.1e-40","1.6e-35","3","153","52","198","50","198","0.95"
"1256","PF02775.23","lclABB443321",870,285,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","125.5","0.3","8.1e-41","1.6e-36","2","153","51","198","50","198","0.96"
"1257","PF02775.23","lclAHF971111",871,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","122.3","0.4","8.2e-40","1.6e-35","2","153","51","198","50","198","0.94"
"1258","PF02775.23","lclSDC256541",872,273,"Thiamine_pyrophosphate_enzyme,_C-terminal_TPP_binding_domain","122.3","0.4","8.2e-40","1.6e-35","2","153","51","198","50","198","0.94"
